"","id","dataset_id","decimallongitude","decimallatitude","date_start","date_mid","date_end","date_year","scientificname","originalscientificname","minimumdepthinmeters","maximumdepthinmeters","coordinateuncertaintyinmeters","flags","dropped","absence","shoredistance","bathymetry","sst","sss","marine","brackish","freshwater","terrestrial","taxonrank","aphiaid","redlist_category","superdomain","domain","kingdom","subkingdom","infrakingdom","phylum","phylum_division","subphylum_subdivision","subphylum","infraphylum","superclass","class","subclass","infraclass","subterclass","superorder","order","suborder","infraorder","parvorder","superfamily","family","subfamily","supertribe","tribe","subtribe","genus","subgenus","section","subsection","series","species","subspecies","natio","variety","subvariety","forma","subforma","type","modified","language","license","rightsholder","accessrights","bibliographiccitation","references","institutionid","collectionid","datasetid","institutioncode","collectioncode","datasetname","ownerinstitutioncode","basisofrecord","informationwithheld","datageneralizations","dynamicproperties","materialsampleid","occurrenceid","catalognumber","occurrenceremarks","recordnumber","recordedby","recordedbyid","individualcount","organismquantity","organismquantitytype","sex","lifestage","reproductivecondition","behavior","establishmentmeans","occurrencestatus","preparations","disposition","othercatalognumbers","associatedmedia","associatedreferences","associatedsequences","associatedtaxa","organismid","organismname","organismscope","associatedoccurrences","associatedorganisms","previousidentifications","organismremarks","eventid","parenteventid","samplingprotocol","samplesizevalue","samplesizeunit","samplingeffort","eventdate","eventtime","startdayofyear","enddayofyear","year","month","day","verbatimeventdate","habitat","fieldnumber","fieldnotes","eventremarks","locationid","highergeographyid","highergeography","continent","waterbody","islandgroup","island","country","countrycode","stateprovince","county","municipality","locality","verbatimlocality","verbatimelevation","minimumelevationinmeters","maximumelevationinmeters","verbatimdepth","minimumdistanceabovesurfaceinmeters","maximumdistanceabovesurfaceinmeters","locationaccordingto","locationremarks","verbatimcoordinates","verbatimlatitude","verbatimlongitude","verbatimcoordinatesystem","verbatimsrs","geodeticdatum","coordinateprecision","pointradiusspatialfit","footprintwkt","footprintsrs","footprintspatialfit","georeferencedby","georeferenceddate","georeferenceprotocol","georeferencesources","georeferenceverificationstatus","georeferenceremarks","geologicalcontextid","earliesteonorlowesteonothem","latesteonorhighesteonothem","earliesteraorlowesterathem","latesteraorhighesterathem","earliestperiodorlowestsystem","latestperiodorhighestsystem","earliestepochorlowestseries","latestepochorhighestseries","earliestageorloweststage","latestageorhigheststage","lowestbiostratigraphiczone","highestbiostratigraphiczone","lithostratigraphicterms","group","formation","member","bed","identificationid","identifiedby","identifiedbyid","dateidentified","identificationreferences","identificationremarks","identificationqualifier","identificationverificationstatus","typestatus","taxonid","scientificnameid","acceptednameusageid","parentnameusageid","originalnameusageid","nameaccordingtoid","namepublishedinid","taxonconceptid","acceptednameusage","parentnameusage","originalnameusage","nameaccordingto","namepublishedin","namepublishedinyear","higherclassification","specificepithet","infraspecificepithet","verbatimtaxonrank","scientificnameauthorship","vernacularname","nomenclaturalcode","taxonomicstatus","nomenclaturalstatus","taxonremarks"
"86","915a3c38-89eb-41d2-a3f0-3361c9a4e5e7","9d629feb-ba03-4a83-908c-794d94d30531",106.836998,-6.078999996,1137456000000,1137456000000,1137456000000,2006,"Synchiropus splendidus","Synchiropus splendidus",NA,NA,NA,"{no_depth}","f","f",4017,9,29.12,31.36,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","","","","","","","","8c116cac-9394-4c4e-be14-06184bdc62bd","0f00dede-1a1f-49e5-ae69-2bc40db635c5","OGL_MSC_NortheasternUniversity","OGL","OGL","Ocean Genome Legacy Collection","","PreservedSpecimen","","","","","OGL_MSC_NortheasternUniversity_S19781","S19781","","HLC-11881","","","","","","","",NA,"","","present","","","","","","NCBI: FJ584148; BOLD ID: HLC-11881","","S19781",NA,"","",NA,"","","CE02356","","","","","","2006-01-17","",NA,NA,"",NA,NA,"","","","","Collection Event Notes: Collector name listed as Daniel Yanke","CL02979","","","Asia","South China and Eastern Archipelagic Seas","","","Indonesia","ID","Jakarta Raya","","Jakarta","","","",NA,NA,"",NA,NA,"",",J.L. Lenteng Agung No.9, FAO-71","","","","","","",NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","T03813","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","splendidus","","","Herre, 1927","","","",NA,""
"87","81cef5af-e919-4f20-847a-46c600807f30","9d629feb-ba03-4a83-908c-794d94d30531",106.836998,-6.078999996,1137456000000,1137456000000,1137456000000,2006,"Synchiropus splendidus","Synchiropus splendidus",NA,NA,NA,"{no_depth}","f","f",4017,9,29.12,31.36,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","","","","","","","","8c116cac-9394-4c4e-be14-06184bdc62bd","0f00dede-1a1f-49e5-ae69-2bc40db635c5","OGL_MSC_NortheasternUniversity","OGL","OGL","Ocean Genome Legacy Collection","","PreservedSpecimen","","","","","OGL_MSC_NortheasternUniversity_S19782","S19782","","HLC-11882","","","","","","","",NA,"","","present","","","","","","NCBI: FJ584147; BOLD ID: HLC-11882","","S19782",NA,"","",NA,"","","CE02356","","","","","","2006-01-17","",NA,NA,"",NA,NA,"","","","","Collection Event Notes: Collector name listed as Daniel Yanke","CL02979","","","Asia","South China and Eastern Archipelagic Seas","","","Indonesia","ID","Jakarta Raya","","Jakarta","","","",NA,NA,"",NA,NA,"",",J.L. Lenteng Agung No.9, FAO-71","","","","","","",NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","T03813","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","splendidus","","","Herre, 1927","","","",NA,""
"88","2e65fb0d-f4e3-4085-af68-455d0df7b014","9d629feb-ba03-4a83-908c-794d94d30531",106.836998,-6.078999996,1137456000000,1137456000000,1137456000000,2006,"Synchiropus splendidus","Synchiropus splendidus",NA,NA,NA,"{no_depth}","f","f",4017,9,29.12,31.36,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","","","","","","","","8c116cac-9394-4c4e-be14-06184bdc62bd","0f00dede-1a1f-49e5-ae69-2bc40db635c5","OGL_MSC_NortheasternUniversity","OGL","OGL","Ocean Genome Legacy Collection","","PreservedSpecimen","","","","","OGL_MSC_NortheasternUniversity_S19783","S19783","","HLC-11883","","","","","","","",NA,"","","present","","","","","","NCBI: FJ584146; BOLD ID: HLC-11883","","S19783",NA,"","",NA,"","","CE02356","","","","","","2006-01-17","",NA,NA,"",NA,NA,"","","","","Collection Event Notes: Collector name listed as Daniel Yanke","CL02979","","","Asia","South China and Eastern Archipelagic Seas","","","Indonesia","ID","Jakarta Raya","","Jakarta","","","",NA,NA,"",NA,NA,"",",J.L. Lenteng Agung No.9, FAO-71","","","","","","",NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","T03813","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","splendidus","","","Herre, 1927","","","",NA,""
"89","df0eef78-55ac-4f3c-953c-ff0f1cb71c8c","9d629feb-ba03-4a83-908c-794d94d30531",106.836998,-6.078999996,1137456000000,1137456000000,1137456000000,2006,"Synchiropus splendidus","Synchiropus splendidus",NA,NA,NA,"{no_depth}","f","f",4017,9,29.12,31.36,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","","","","","","","","8c116cac-9394-4c4e-be14-06184bdc62bd","0f00dede-1a1f-49e5-ae69-2bc40db635c5","OGL_MSC_NortheasternUniversity","OGL","OGL","Ocean Genome Legacy Collection","","PreservedSpecimen","","","","","OGL_MSC_NortheasternUniversity_S19784","S19784","","HLC-11884","","","","","","","",NA,"","","present","","","","","","NCBI: FJ584145; BOLD ID: HLC-11884","","S19784",NA,"","",NA,"","","CE02356","","","","","","2006-01-17","",NA,NA,"",NA,NA,"","","","","Collection Event Notes: Collector name listed as Daniel Yanke","CL02979","","","Asia","South China and Eastern Archipelagic Seas","","","Indonesia","ID","Jakarta Raya","","Jakarta","","","",NA,NA,"",NA,NA,"",",J.L. Lenteng Agung No.9, FAO-71","","","","","","",NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","T03813","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","splendidus","","","Herre, 1927","","","",NA,""
"90","f8c49d5d-4d37-48ef-952b-2638dfcaa1c8","a0737a06-66ef-41e7-9458-9c05f53340b5",150.416,-9.333,75859200000,75859200000,75859200000,1972,"Synchiropus splendidus","Pterosynchiropus splendidus",NA,NA,10000,"{no_depth}","f","f",3212,1,28.55,34.38,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","2017-03-09T11:11:57","","","","","","","","","","AM","co112","","","PreservedSpecimen","","","","","urn:lsid:ozcam.taxonomy.org.au:AM:Ichthyology:I.16583-004","I.16583-004","","","","","","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","","","","","1972-05-28","",NA,NA,"",NA,NA,"","","","","","","","","","","","","","","","","","D'ENTRECASTEAUX GRP : GOODENOUGH ISLAND","","",NA,NA,"",NA,NA,"","","","","","","","EPSG:4326",NA,NA,"POINT (150.41600 - 9.33300)","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:320878","","","","","","","","","","","",NA,"","splendidus","","","","Mandarin Fish","","",NA,""
"91","ed8467fe-f064-419b-834a-5bb06485e9d2","36fbc01b-72bd-42f0-af0a-e1701cddcf94",134.70017,8.0747,1144368000000,1144368000000,1144368000000,2006,"Synchiropus splendidus","Synchiropus splendidus",NA,NA,NA,"{no_depth}","f","f",1621,2,29.18,33.83,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"Collection","","","CC BY 4.0","FMNH","","","","","35","","FMNH","Fishes","","","PreservedSpecimen","","","","","FN2-17532425-35-FMNH","123357","","FN2-17532425-35-FMNH","Palau 2006 Team","","1","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","","","","","2006-04-07","",NA,NA,"",NA,NA,"","","","","","","","","","","Palau Islands","Kayangel","Palau","","","","","Pacific, patch reef in center of lagoon of Kayangel atoll","","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","","","","","","","",NA,""
"92","05245c01-69ae-41db-9add-d895a5a9329f","36fbc01b-72bd-42f0-af0a-e1701cddcf94",134.38392,7.23769,1144108800000,1144108800000,1144108800000,2006,"Synchiropus splendidus","Synchiropus splendidus",NA,NA,NA,"{no_depth}","f","f",31,-77,29.22,33.82,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"Collection","","","CC BY 4.0","FMNH","","","","","35","","FMNH","Fishes","","","PreservedSpecimen","","","","","FN2-17638816-35-FMNH","123356","","FN2-17638816-35-FMNH","Palau 2006 Team","","4","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","","","","","2006-04-04","",NA,NA,"",NA,NA,"","","","","","","","","","","Palau Islands","","Palau","","","","","Pacific, inter island lagoon near Natural Arch SW of Koror","","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","","","","","","","",NA,""
"93","db79d8dc-6a4c-4d97-a39e-08676207bc86","4d2a31a3-bb76-4ffe-a2f9-817e975f6ba9",123.401,9.95566,1220572800000,1220572800000,1220572800000,2008,"Synchiropus splendidus","Synchiropus splendidus",0,5,NA,"{on_land}","f","f",-1256,-28,28.59,32.77,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","2014-11-27 15:38:23","","","","","","http://www.diveboard.com/patricia.broeders/D3Kk4lP","","","IMIS:dasid:4542","Diveboard","Diveboard","","","Occurrence","","","","","diveboard:23548_205990_0","diveboard:23548_205990_0","","","Patricia Broeders","","","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","citizen science scuba dive observation","","","","2008-09-05T17:44:00","17:44:00",NA,NA,"2008",9,5,"","","","","","","","","","","","","Philippines","","","","","Mandarin Point, Moalboal","","",0,0,"",NA,NA,"","","","","","","","EPSG:4326",NA,NA,"","",NA,"","","","","","Derived from googlemaps Geographic datum = EPSG:3857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","","","","(Herre, 1927)","","","",NA,""
"94","884691fb-ab85-4a71-9e76-e8cde1acf9b3","4d2a31a3-bb76-4ffe-a2f9-817e975f6ba9",123.367,9.96648,1359849600000,1359849600000,1359849600000,2013,"Synchiropus splendidus","Synchiropus splendidus",0,9.23,NA,"{}","f","f",308,-5,28.59,32.77,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","2014-11-27 15:38:23","","","","","","http://www.diveboard.com/davemason/D3KPwIU","","","IMIS:dasid:4542","Diveboard","Diveboard","","","Occurrence","","","","","diveboard:158347_205990_0","diveboard:158347_205990_0","","","Dave Mason","","","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","citizen science scuba dive observation","","","","2013-02-03T17:19:00","17:19:00",NA,NA,"2013",2,3,"","","","","","","","","","","","","Philippines","","","","","Magic Island House Reef, Moalboal","","",0,0,"",NA,NA,"","","","","","","","EPSG:4326",NA,NA,"","",NA,"","","","","","Derived from googlemaps Geographic datum = EPSG:3857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","","","","(Herre, 1927)","","","",NA,""
"95","1a944875-e083-45b4-bc42-cc87e2b23b19","4d2a31a3-bb76-4ffe-a2f9-817e975f6ba9",124.001,10.2828,1372550400000,1372550400000,1372550400000,2013,"Synchiropus splendidus","Synchiropus splendidus",0,21.38,NA,"{}","f","f",174,204,28.82,32.81,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","2014-11-27 15:38:23","","","","","","http://www.diveboard.com/rumplefishskin/D1gwlFs","","","IMIS:dasid:4542","Diveboard","Diveboard","","","Occurrence","","","","","diveboard:71241_205990_0","diveboard:71241_205990_0","","","Rumplefishskin","","","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","citizen science scuba dive observation","","","","2013-06-30T15:43:00","15:43:00",NA,NA,"2013",6,30,"","","","","","","","","","","","","Philippines","","","","","Marine Station Sanctuary, Mactan Cebu","","",0,0,"",NA,NA,"","","","","","","","EPSG:4326",NA,NA,"","",NA,"","","","","","Derived from googlemaps Geographic datum = EPSG:3857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","","","","(Herre, 1927)","","","",NA,""
"96","6f11cbc6-d180-4231-af80-05ecb488b5d2","4d2a31a3-bb76-4ffe-a2f9-817e975f6ba9",124.779,1.59331,1336262400000,1336262400000,1336262400000,2012,"Synchiropus splendidus","Synchiropus splendidus",0,10.2,NA,"{}","f","f",250,-4,29.19,33.02,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","2014-11-27 15:38:23","","","","","","","","","IMIS:dasid:4542","Diveboard","Diveboard","","","Occurrence","","","","","diveboard:16167_205990_0","diveboard:16167_205990_0","","","Anonymous","","","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","citizen science scuba dive observation","","","","2012-05-06T17:02:00","17:02:00",NA,NA,"2012",5,6,"","","","","","","","","Celebes Sea","","","","Indonesia","","","","","Muka Kampung, Bunaken National Marine Park","","",0,0,"",NA,NA,"","","","","","","","EPSG:4326",NA,NA,"","",NA,"","","","","","Derived from googlemaps Geographic datum = EPSG:3857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","","","","(Herre, 1927)","","","",NA,""
"97","bb2dfd72-87ba-4916-8744-a7c0a21a6a10","4d2a31a3-bb76-4ffe-a2f9-817e975f6ba9",123.784,9.54926,1397692800000,1397692800000,1397692800000,2014,"Synchiropus splendidus","Synchiropus splendidus",0,16.76,NA,"{}","f","f",131,67,28.51,32.88,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","2014-11-27 15:38:23","","","","","","http://www.diveboard.com/simon.chiu/DRuSH1","","","IMIS:dasid:4542","Diveboard","Diveboard","","","Occurrence","","","","","diveboard:130625_205990_0","diveboard:130625_205990_0","","","Simon Chiu","","","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","citizen science scuba dive observation","","","","2014-04-17T18:08:00","18:08:00",NA,NA,"2014",4,17,"","","","","","","","","","","","","Philippines","","","","","House Reef, Alona Beach","","",0,0,"",NA,NA,"","","","","","","","EPSG:4326",NA,NA,"","",NA,"","","","","","Derived from googlemaps Geographic datum = EPSG:3857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","","","","(Herre, 1927)","","","",NA,""
"98","e82a2125-f610-4b52-914f-cf53d722bca4","36fbc01b-72bd-42f0-af0a-e1701cddcf94",129.29,28.1883333333333,NA,NA,NA,NA,"Synchiropus splendidus","Pterosynchiropus splendidus",NA,NA,NA,"{no_depth}","f","f",10,-26,24.46,34.53,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"Collection","","","CC BY 4.0","NSMT","","","","","84","","NSMT","P","","","PreservedSpecimen","","","","","FN2-29840832-84-NSMT","75593","","FN2-29840832-84-NSMT","","","","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","","","","","0000-00-00","",NA,NA,"",NA,NA,"","","","","","","","","","","","","Japan","","","","","Ryukyu Is. Amami Group Amami-oshima I. Setouchicho Atetsu Bay","","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:320878","","","","","","","","","","","",NA,"","","","","","","","",NA,""
"99","0c7af9a8-e97f-4c1f-af82-8e473dff0c9a","e06daf5d-9e6b-44e1-a6a7-cc91a3ee1f3b",152.08333,-23.5,63072000000,63072000000,63072000000,1972,"Synchiropus splendidus","Pterosynchiropus splendidus",NA,NA,1000,"{no_depth}","f","f",1694,1.96,24.22,35.43,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","2017-03-03T17:31:32","","","","","","","","","","QM","co51","","","PreservedSpecimen","","","","","urn:lsid:ozcam.taxonomy.org.au:QM.Fishes:I16517","I16517","","","","","","","","","",NA,"","","present","","","","","","","","",NA,"","",NA,"","","","","","","","","1972-01-01","",NA,NA,"",NA,NA,"","","","","","","","","","","","","Australia","","","","","","","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,"POINT (152.08333 -23.50000)","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","urn:lsid:marinespecies.org:taxname:320878","","","","","","","","","","","",NA,"","splendidus","","","","Mandarin Fish","","",NA,""
"100","cc0b0647-b995-41c5-a961-d0c9f6494446","9b787218-7138-4ffa-8ba6-36d63d391f8c",134.491104126,7.32027816772,NA,NA,NA,NA,"Synchiropus splendidus","Synchiropus splendidus",NA,12.2,NA,"{}","f","f",38,-21,29.21,33.82,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","","","","","","","","","","","CAS","Occurrence","","","PreservedSpecimen","","","observedindividualcount=4;","","","CAS 46730","4 C&S SPECS. REMOVED TO CAS 52851; Collecting Method: 2 gal. rotenone, hand, dipnet","","Fehlmann, DeWitt, Sumang, Tewid, Sengich","","","","","","",NA,"","","","55% ISO","","","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","Oceania","","","Palau","","","","","In Ngarahelngael Pass ca. 50 yds. north of Ngarahelngael part of Auluptagel I.; no vegetation; rising tide.","","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RONALD FRICKE  SEP 1980","","","","","","","","","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","","","","(Herre, 1927)","","","",NA,""
"101","5a907ce3-362b-4ac1-99ab-86cec2e482fb","9b787218-7138-4ffa-8ba6-36d63d391f8c",123.184997559,9.61499977112,NA,NA,NA,NA,"Synchiropus splendidus","Synchiropus splendidus",6.1,12.2,NA,"{}","f","f",3624,297,28.54,32.76,1,0,0,0,"Species",273264,"","Biota",NA,"Animalia",NA,NA,"Chordata",NA,NA,"Vertebrata","Gnathostomata","","Actinopteri","Teleostei","",NA,"","Callionymiformes","",NA,NA,NA,"Callionymidae","",NA,NA,NA,"Synchiropus","",NA,NA,NA,"Synchiropus splendidus","",NA,NA,NA,NA,NA,"","","","","","","","","","","","ROM","Occurrence","","","PreservedSpecimen","","","observedindividualcount=3;","","","ROM 53541","Unidentified Juveniles Collecting Method: Rotenone,Spear","","Winterbottom, R.; Johnson, D.; Mooi, R.; Burridge-","","","","","","",NA,"","","","","","","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","Asia","","","Philippines","","Negros Oriental","","","West Pacific Ocean North Side of North Bais Bay near Main Channel, Just Back of Edge of Drop-Off","","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Winterbottom, R.","","","","","","","","","urn:lsid:marinespecies.org:taxname:273264","","","","","","","","","","","",NA,"","","","","(Herre, 1927)","","","",NA,""
